Date,n,P,score_window
2022-04-26,22,0.16,225.4595454545415
2022-04-27,22,0.16,322.3095454545437
2022-04-28,22,0.16,273.5095454545408
2022-04-29,22,0.16,303.3862727272681
2022-05-02,22,0.16,315.2112727272688
2022-05-04,22,0.16,368.97793939393523
2022-05-05,22,0.16,359.7699393939365
2022-05-06,20,0.1,312.2134166666692
2022-05-09,20,0.1,351.18841666666776
2022-05-10,20,0.1,467.2884166666663
2022-05-11,30,0.1,478.0620000000017
2022-05-12,30,0.1,473.50400000000263
2022-05-13,26,0.1,494.73108974359457
2022-05-16,30,0.26,348.79986666666446
2022-05-17,30,0.26,362.37486666666155
2022-05-18,30,0.26,525.2944666666608
2022-05-19,30,0.26,466.1685999999954
2022-05-20,18,0.26,463.9626666666609
2022-05-23,18,0.26,478.51688888888384
2022-05-24,18,0.26,478.51688888888384
2022-05-25,18,0.26,478.51688888888384
2022-05-26,18,0.26,547.0083888888839
2022-05-27,24,0.2,428.50291666666453
2022-05-30,24,0.2,390.42833333332965
2022-05-31,24,0.2,365.80333333332965
2022-06-01,24,0.2,263.3116666666647
2022-06-02,24,0.2,273.37458333333416
2022-06-03,24,0.2,468.6387500000019
2022-06-06,24,0.2,539.6970833333398
2022-06-07,24,0.2,473.5470833333402
2022-06-08,24,0.2,473.5470833333402
2022-06-09,24,0.2,398.1237500000061
2022-06-10,24,0.2,348.43458333334274
2022-06-13,24,0.2,313.91083333334245
2022-06-14,16,0.1,286.81531250001353
2022-06-15,16,0.1,281.75750000001244
2022-06-16,16,0.1,268.1075000000128
2022-06-17,16,0.1,286.3321875000129
2022-06-20,20,0.1,260.8347500000091
2022-06-21,12,0.14,184.50008333334517
2022-06-22,12,0.14,239.38266666667914
2022-06-23,22,0.12,226.95154545455625
2022-06-24,22,0.12,222.46900000001187
2022-06-27,22,0.12,222.46900000001187
2022-06-28,22,0.12,325.6407575757712
2022-06-29,18,0.14,358.5502777777783
2022-06-30,18,0.14,327.28833333333387
2022-07-01,20,0.12,313.3971333333375
2022-07-04,20,0.12,224.82619999999952
2022-07-05,20,0.12,213.57619999999952
2022-07-06,26,0.12,288.34961538461357
2022-07-07,14,0.12,308.33742857142715
2022-07-08,14,0.12,306.02909523809103
2022-07-11,14,0.12,282.7046666666629
2022-07-12,16,0.14,355.2321041666655
2022-07-13,12,0.14,329.28666666666504
2022-07-14,12,0.14,301.1366666666654
2022-07-15,12,0.14,311.3378333333312
2022-07-18,12,0.14,292.56283333332976
2022-07-19,30,0.12,326.0964666666623
2022-07-20,30,0.12,321.5236666666624
2022-07-21,12,0.14,299.3085833333298
2022-07-22,30,0.1,288.0243333333274
2022-07-25,24,0.12,316.50549999999384
2022-07-26,24,0.12,202.99308333332738
2022-07-27,24,0.12,198.59433333333072
2022-07-28,24,0.12,216.18183333333218
2022-07-29,24,0.12,234.51308333333145
2022-08-01,24,0.12,340.51408333332984
2022-08-02,24,0.12,370.66683333333094
2022-08-03,24,0.12,366.1655833333298
2022-08-04,24,0.12,361.51708333333227
2022-08-05,22,0.12,409.3410909090835
2022-08-08,22,0.12,409.3410909090835
2022-08-10,22,0.12,409.2622727272628
2022-08-11,22,0.12,386.7054545454448
2022-08-12,22,0.12,532.080454545443
2022-08-16,22,0.12,528.5309090908995
2022-08-17,22,0.12,552.5059090909017
2022-08-18,22,0.12,548.0724545454468
2022-08-19,14,0.12,521.5658571428467
2022-08-22,14,0.12,539.5104285714187
2022-08-23,14,0.12,539.112714285704
2022-08-24,14,0.12,465.37938095237405
2022-08-25,14,0.12,447.942238095231
2022-08-26,14,0.12,450.7480952380902
2022-08-29,14,0.12,403.9526666666643
2022-08-30,14,0.12,656.0380952380947
2022-09-01,18,0.14,546.965888888888
2022-09-02,18,0.14,500.89127777777685
2022-09-05,30,0.1,458.87200000000666
2022-09-06,30,0.1,460.05533333334097
2022-09-07,30,0.1,426.2546666666749
2022-09-08,30,0.1,451.03800000000774
2022-09-09,30,0.1,435.03550000000905
2022-09-12,30,0.1,492.88550000001123
2022-09-13,20,0.16,405.3201333333345
2022-09-14,20,0.16,379.8101333333361
2022-09-15,20,0.16,458.3351333333376
2022-09-16,30,0.1,455.0371666666797
2022-09-19,30,0.1,521.9310000000114
2022-09-20,30,0.1,524.9395000000113
2022-09-21,30,0.1,527.9106666666776
2022-09-22,20,0.16,530.7411333333403
2022-09-23,20,0.16,530.7411333333403
2022-09-26,20,0.16,534.3535333333384
2022-09-27,20,0.16,592.0269333333381
2022-09-28,20,0.16,368.38813333333746
2022-09-29,20,0.16,429.6334666666735
2022-09-30,20,0.16,485.71926666667423
2022-10-03,22,0.12,529.3670303030376
2022-10-04,12,0.12,564.2056666666758
2022-10-06,12,0.12,542.0971666666737
2022-10-07,22,0.12,586.2447272727331
2022-10-10,22,0.12,586.2447272727331
2022-10-11,22,0.12,611.6947272727339
2022-10-12,22,0.12,615.7930000000088
2022-10-13,22,0.12,656.0010909090997
2022-10-14,18,0.12,588.0133333333397
2022-10-17,18,0.12,788.513333333336
2022-10-18,22,0.12,793.4340000000047
2022-10-19,22,0.12,770.8853636363674
2022-10-20,22,0.12,756.7562121212213
2022-10-21,22,0.12,766.9413030303149
2022-10-25,22,0.12,788.5329696969784
2022-10-27,22,0.12,851.183212121221
2022-10-28,22,0.12,816.6268484848551
2022-10-31,22,0.12,793.0093939393992
2022-11-01,22,0.12,701.9674242424262
2022-11-02,12,0.1,667.2908333333326
2022-11-03,12,0.1,657.7849999999999
2022-11-04,12,0.1,623.7599999999984
2022-11-07,12,0.1,596.1433333333334
2022-11-09,12,0.12,578.0253333333349
2022-11-10,12,0.12,586.2003333333341
2022-11-11,12,0.12,518.7623333333322
2022-11-14,12,0.1,486.42874999999185
2022-11-15,12,0.1,463.50624999999127
2022-11-16,12,0.1,377.51041666665697
2022-11-17,12,0.1,185.06041666665988
2022-11-18,12,0.1,164.52291666666133
2022-11-21,12,0.1,176.39708333332965
2022-11-22,12,0.1,126.55541666665522
2022-11-23,12,0.1,115.27124999998705
2022-11-24,12,0.1,145.62124999998923
2022-11-25,12,0.12,69.90783333332365
2022-11-28,26,0.3,104.73948717948224
2022-11-29,20,0.26,122.01043333333291
2022-11-30,12,0.12,86.29633333332458
2022-12-01,26,0.3,108.3894871794837
2022-12-02,30,0.28,138.94853333333594
2022-12-05,26,0.14,142.7721923076897
2022-12-06,12,0.12,57.8859999999986
2022-12-07,30,0.3,50.45349999999962
2022-12-08,30,0.24,69.30860000000393
2022-12-09,30,0.24,69.30860000000393
2022-12-12,30,0.24,100.31740000000354
2022-12-13,30,0.24,143.11740000000282
2022-12-14,30,0.24,175.6130000000012
2022-12-15,30,0.24,175.6130000000012
2022-12-16,30,0.24,207.72539999999935
2022-12-19,16,0.2,174.33166666666875
2022-12-20,30,0.24,205.82139999999708
2022-12-21,22,0.3,160.25068181818278
2022-12-22,22,0.3,170.85901515151636
2022-12-23,20,0.3,180.39533333333384
2022-12-26,20,0.3,229.86808333333465
2022-12-27,12,0.3,315.0420833333337
2022-12-28,12,0.3,315.0420833333337
2022-12-29,12,0.3,280.0420833333337
2022-12-30,12,0.3,340.49458333333314
