entry_time,side,entry_px,exit_time,exit_px,exit_reason,pnl_pts,ORH,ORL,PivotLow,PivotHigh,A_distance,TP_mult_A,Date,n_used,P_used,T,slippage,cost_pts
2023-01-04 10:05:00,short,18127.9,2023-01-04 12:01:00,18067.182500000003,TARGET,60.217499999998836,18243.0,18200.1,18200.875,18224.725,61.217500000000015,1.0,2023-01-04,12,0.3,20,0.5,0.5
2023-01-05 12:36:00,short,17962.8,2023-01-05 13:26:00,17901.19625,TARGET,61.1037499999984,18120.3,18031.15,18066.400000000005,18131.8,62.10375000000003,1.0,2023-01-05,12,0.3,20,0.5,0.5
2023-01-06 12:41:00,short,17881.15,2023-01-06 13:21:00,17818.91,TARGET,61.7400000000016,18027.25,17970.2,17996.549999999996,18006.449999999997,62.74000000000005,1.0,2023-01-06,12,0.3,20,0.5,0.5
2023-01-09 11:18:00,long,18104.05,2023-01-09 15:25:00,18096.15,EOD,-8.399999999997817,18031.85,17936.15,17878.425000000003,17921.475,61.271250000000144,1.0,2023-01-09,12,0.3,20,0.5,0.5
2023-01-10 11:36:00,short,17931.8,2023-01-10 13:41:00,17872.15125,TARGET,59.14875000000029,18127.6,18006.25,18038.775,18077.358333333337,60.148750000000106,1.0,2023-01-10,12,0.3,20,0.5,0.5
2023-01-12 10:28:00,short,17830.95,2023-01-12 13:35:00,17775.23125,TARGET,55.21875,17941.4,17895.6,17893.65,17900.35,56.218750000000085,1.0,2023-01-12,12,0.3,20,0.5,0.5
2023-01-13 13:05:00,long,17938.0,2023-01-13 14:05:00,17993.7775,TARGET,55.277500000000146,17872.6,17788.45,17853.725,17861.941666666666,56.27750000000005,1.0,2023-01-13,12,0.3,20,0.5,0.5
2023-01-16 12:25:00,short,17902.35,2023-01-16 13:31:00,17937.266666666666,STOP,-35.41666666666788,18049.65,17966.6,17886.8,17936.766666666666,59.28625000000002,1.0,2023-01-16,12,0.3,20,0.5,0.5
2023-01-17 15:09:00,long,18052.2,2023-01-17 15:25:00,18054.3,EOD,1.5999999999985448,17977.95,17886.95,17916.61666666667,17951.65,58.76750000000002,1.0,2023-01-17,12,0.3,20,0.5,0.5
2023-01-18 11:40:00,long,18164.65,2023-01-18 15:25:00,18167.5,EOD,2.349999999998545,18090.55,18032.45,17979.5,18029.700000000004,58.77124999999997,1.0,2023-01-18,12,0.3,20,0.5,0.5
