Date,n,P,score_window
2023-05-12,18,0.3,59.6608333333279
2023-05-15,14,0.26,54.63526190476114
2023-05-16,14,0.26,88.5709047619057
2023-05-17,14,0.26,123.09154761904938
2023-05-18,18,0.3,200.99416666666002
2023-05-19,18,0.3,196.76916666666148
2023-05-22,18,0.3,196.76916666666148
2023-05-23,18,0.3,233.9691666666622
2023-05-24,18,0.3,233.9691666666622
2023-05-25,18,0.3,193.39416666666148
2023-05-26,18,0.3,187.3441666666622
2023-05-29,18,0.3,191.82583333332877
2023-05-30,30,0.28,158.86939999999595
2023-05-31,30,0.28,158.86939999999595
2023-06-01,30,0.1,122.72283333332962
2023-06-02,30,0.1,122.17516666666415
2023-06-05,30,0.1,121.7641666666641
2023-06-06,30,0.1,108.99449999999706
2023-06-07,30,0.1,189.00133333332997
2023-06-08,30,0.1,188.4559999999983
2023-06-09,30,0.1,144.9559999999983
2023-06-12,30,0.1,140.02666666666482
2023-06-13,30,0.1,127.62033333333238
2023-06-14,30,0.1,127.03383333333113
2023-06-15,30,0.1,114.61466666666456
2023-06-16,30,0.1,117.09999999999854
2023-06-19,30,0.1,116.17966666666689
2023-06-20,30,0.1,100.92666666666628
2023-06-21,30,0.1,112.42916666666497
2023-06-22,30,0.1,99.92883333333157
2023-06-23,12,0.1,132.58874999999534
2023-06-26,12,0.1,118.85999999999694
2023-06-27,12,0.1,118.85999999999694
2023-06-28,12,0.1,129.29624999999578
2023-06-30,12,0.1,126.4516666666641
2023-07-03,12,0.1,145.9195833333324
2023-07-04,16,0.16,168.6276666666672
2023-07-05,30,0.14,156.84439999999813
2023-07-06,30,0.3,143.03916666667283
2023-07-07,30,0.3,170.0211666666728
2023-07-10,12,0.3,199.75541666666686
2023-07-11,12,0.3,167.47416666666686
2023-07-12,12,0.16,183.6063333333368
2023-07-13,12,0.3,169.07416666666904
2023-07-14,14,0.16,147.04542857142224
2023-07-17,24,0.16,152.7406666666684
2023-07-18,14,0.16,157.85342857142314
2023-07-19,14,0.16,164.42419047618387
2023-07-20,14,0.16,152.82547619047182
2023-07-21,14,0.16,174.4020476190417
2023-07-24,14,0.22,194.2971190476237
2023-07-25,14,0.22,194.2971190476237
2023-07-26,20,0.14,168.6426333333293
2023-07-27,20,0.14,173.36063333333004
2023-07-28,20,0.14,171.70959999999468
2023-07-31,20,0.2,129.81433333333553
2023-08-01,20,0.2,158.2218333333367
2023-08-02,16,0.2,156.74958333332324
2023-08-03,16,0.2,185.9539583333244
2023-08-04,16,0.2,193.71083333332354
2023-08-07,16,0.2,169.7770833333234
2023-08-08,30,0.1,234.94733333332988
2023-08-09,30,0.1,238.0228333333289
2023-08-10,30,0.1,241.0224999999955
2023-08-11,30,0.1,185.52633333332778
2023-08-14,30,0.1,188.27783333332627
2023-08-16,30,0.1,208.73249999999462
2023-08-17,30,0.1,194.37616666666145
2023-08-18,30,0.1,204.08283333332656
2023-08-21,30,0.1,194.87299999999232
2023-08-22,30,0.1,196.9074999999939
2023-08-23,30,0.1,184.46233333332566
2023-08-24,30,0.1,172.02299999999377
2023-08-25,24,0.28,106.60758333334525
2023-08-28,30,0.1,70.79199999999764
2023-08-29,30,0.1,71.52566666666462
2023-08-30,30,0.1,58.29599999999846
2023-08-31,30,0.1,109.3543333333364
2023-09-01,30,0.1,109.71000000000276
2023-09-04,30,0.1,109.96666666667079
2023-09-05,30,0.1,143.5865000000049
2023-09-06,22,0.1,131.1540151515219
2023-09-07,24,0.1,129.665416666674
2023-09-08,28,0.16,178.10452380953575
2023-09-11,28,0.16,235.5830952381075
2023-09-12,28,0.16,233.7910952381062
2023-09-13,28,0.16,241.39733333334516
2023-09-14,28,0.16,238.79219047620063
2023-09-15,28,0.16,248.1590476190613
2023-09-18,30,0.1,198.15083333334042
2023-09-20,26,0.2,180.4620512820693
2023-09-21,26,0.2,206.24589743591423
2023-09-22,26,0.2,232.24935897437535
2023-09-25,20,0.24,189.83833333334042
2023-09-26,20,0.24,189.83833333334042
2023-09-27,20,0.24,189.83833333334042
2023-09-28,20,0.24,220.23213333334206
2023-09-29,20,0.24,239.28740000000835
2023-10-03,20,0.24,240.25040000000809
2023-10-04,20,0.24,208.72860000000946
2023-10-05,20,0.24,162.15360000000874
2023-10-06,20,0.24,162.15360000000874
2023-10-09,20,0.24,219.2702666666737
2023-10-10,12,0.24,189.20266666667158
2023-10-11,12,0.24,190.39866666667513
2023-10-12,12,0.24,158.87266666667347
2023-10-13,14,0.3,207.23071428570984
2023-10-16,14,0.3,216.48904761904487
2023-10-17,14,0.3,211.78904761904414
2023-10-18,14,0.3,211.78904761904414
2023-10-19,14,0.3,249.73654761904254
2023-10-20,14,0.3,255.76535714285274
2023-10-23,20,0.3,215.55975000000035
2023-10-25,20,0.3,266.89100000000326
2023-10-26,20,0.3,306.9400000000023
2023-10-27,20,0.3,349.09725000000253
2023-10-30,18,0.3,330.44916666666904
2023-10-31,18,0.3,301.6083333333336
2023-11-01,20,0.24,261.29139999999825
2023-11-02,20,0.24,254.14140000000043
2023-11-03,20,0.12,330.777700000006
2023-11-06,20,0.12,351.92770000000746
2023-11-07,20,0.12,351.86680000000706
2023-11-08,20,0.12,295.24180000000706
2023-11-09,20,0.12,279.74540000000707
2023-11-10,20,0.12,279.74540000000707
2023-11-13,20,0.12,292.00373333333846
2023-11-15,20,0.12,259.8954000000049
2023-11-16,14,0.12,261.32785714286365
2023-11-17,18,0.3,288.2166666666708
2023-11-20,22,0.3,251.06848484848888
2023-11-21,22,0.3,205.30181818182245
2023-11-22,22,0.3,205.30181818182245
2023-11-23,22,0.3,166.90159090909583
2023-11-24,22,0.3,126.7668181818226
2023-11-28,22,0.3,84.80000000000291
2023-11-29,20,0.3,99.48175000000265
2023-11-30,20,0.3,121.7860000000037
2023-12-01,20,0.3,84.19433333333654
2023-12-04,20,0.3,80.14433333333363
2023-12-05,20,0.3,111.55033333333267
2023-12-06,20,0.3,112.7503333333334
2023-12-07,20,0.3,107.7503333333334
2023-12-08,20,0.3,107.7503333333334
2023-12-11,20,0.3,75.22533333333558
2023-12-12,20,0.3,75.22533333333558
2023-12-13,22,0.2,85.98318181818104
2023-12-14,20,0.3,113.64058333333014
2023-12-15,22,0.2,133.63272727272852
2023-12-18,22,0.2,131.55318181818438
2023-12-19,22,0.2,131.55318181818438
2023-12-20,22,0.2,157.64181818181896
2023-12-21,22,0.2,176.6751515151518
2023-12-22,14,0.2,302.1442857142829
2023-12-26,22,0.2,331.83818181818424
2023-12-27,22,0.2,387.9140909090929
2023-12-28,20,0.2,395.35899999999674
2023-12-29,20,0.2,373.5894999999982
