entry_time,side,entry_px,exit_time,exit_px,exit_reason,pnl_pts,ORH,ORL,PivotLow,PivotHigh,A_distance,TP_mult_A,Date,n_used,P_used,T,slippage,cost_pts
2025-01-01 12:39:00,long,23770.4,2025-01-01 15:25:00,23757.8,EOD,-13.100000000002183,23683.6,23607.05,23575.15,23629.316666666673,76.85000000000001,1.0,2025-01-01,24,0.3,20,0.5,0.5
2025-01-02 10:55:00,long,23914.7,2025-01-02 12:25:00,23984.076800000003,TARGET,68.87680000000182,23812.15,23751.55,23692.8,23736.466666666664,69.87680000000002,1.0,2025-01-02,20,0.28,20,0.5,0.5
2025-01-03 10:58:00,short,24011.65,2025-01-03 11:24:00,24118.708333333336,STOP,-107.5583333333343,24196.45,24096.95,23989.125,24118.208333333336,73.63230000000001,1.0,2025-01-03,20,0.28,20,0.5,0.5
2025-01-06 10:45:00,short,23863.2,2025-01-06 11:10:00,23781.4409375,TARGET,81.25906250000116,24089.95,24014.0,24026.375,24086.225,82.25906250000003,1.0,2025-01-06,16,0.3,20,0.5,0.5
2025-01-08 12:08:00,short,23545.8,2025-01-08 14:21:00,23717.0,STOP,-171.70000000000073,23751.85,23628.15,23710.13333333333,23716.5,81.07125000000005,1.0,2025-01-08,16,0.3,20,0.5,0.5
2025-01-13 14:39:00,short,23056.45,2025-01-13 15:25:00,23089.75,EOD,-33.79999999999927,23270.9,23172.7,23449.50833333333,23470.625,80.11781250000001,1.0,2025-01-13,16,0.3,20,0.5,0.5
2025-01-16 11:01:00,short,23289.4,2025-01-16 11:01:00,23220.550000000003,STOP,68.34999999999854,23391.65,23315.75,23218.41666666667,23220.050000000003,24.56696428571429,1.0,2025-01-16,28,0.1,20,0.5,0.5
2025-01-17 11:00:00,short,23107.7,2025-01-17 15:25:00,23205.05,EOD,-97.84999999999854,23292.1,23167.05,23324.58333333333,23331.85,24.527857142857155,1.0,2025-01-17,28,0.1,20,0.5,0.5
2025-01-20 11:38:00,long,23361.95,2025-01-20 13:16:00,23386.216428571428,TARGET,23.76642857142724,23308.35,23185.95,23196.225,23201.775,24.76642857142858,1.0,2025-01-20,28,0.1,20,0.5,0.5
2025-01-21 10:05:00,short,23283.2,2025-01-21 10:08:00,23259.433333333334,TARGET,23.266666666666424,23426.3,23355.15,23280.875,23317.025,24.266666666666666,1.0,2025-01-21,30,0.1,20,0.5,0.5
2025-01-22 12:05:00,short,23028.95,2025-01-22 12:27:00,23004.10166666667,TARGET,24.34833333333154,23127.7,23069.7,23097.158333333333,23201.574999999997,25.348333333333333,1.0,2025-01-22,30,0.1,20,0.5,0.5
2025-01-23 09:47:00,long,23196.9,2025-01-23 10:07:00,23221.81866666667,TARGET,24.418666666668287,23146.45,23090.65,23075.425,23130.874999999996,25.418666666666677,1.0,2025-01-23,30,0.1,20,0.5,0.5
2025-01-24 10:07:00,short,23151.4,2025-01-24 10:20:00,23127.11767857143,TARGET,23.782321428570867,23292.05,23177.8,23180.725,23199.175000000003,24.78232142857143,1.0,2025-01-24,28,0.1,20,0.5,0.5
2025-01-27 10:35:00,short,22854.0,2025-01-27 10:38:00,22828.3405,TARGET,25.15950000000157,22989.65,22910.85,23126.050000000003,23198.65,26.159499999999998,1.0,2025-01-27,30,0.1,20,0.5,0.5
2025-01-28 11:56:00,long,23005.0,2025-01-28 12:03:00,23029.356333333333,TARGET,23.85633333333317,22973.45,22877.25,22851.324999999997,22897.175000000003,24.856333333333325,1.0,2025-01-28,30,0.1,20,0.5,0.5
2025-01-29 10:28:00,long,23090.3,2025-01-29 10:59:00,23114.99233333333,TARGET,24.1923333333325,23050.05,22976.5,22987.500000000007,22997.800000000003,25.192333333333323,1.0,2025-01-29,30,0.1,20,0.5,0.5
2025-01-30 10:09:00,long,23280.75,2025-01-30 10:23:00,23305.056333333334,TARGET,23.806333333333896,23211.0,23139.2,23078.925,23142.475000000002,24.806333333333328,1.0,2025-01-30,30,0.1,20,0.5,0.5
2025-01-31 09:53:00,long,23358.85,2025-01-31 09:56:00,23382.914166666666,TARGET,23.564166666667006,23332.45,23277.4,23225.175000000003,23261.35833333333,24.564166666666654,1.0,2025-01-31,30,0.1,20,0.5,0.5
2025-02-04 09:48:00,long,23569.95,2025-02-04 10:35:00,23478.95,STOP,-91.5,23534.25,23479.45,23301.8,23337.999999999996,24.066964285714263,1.0,2025-02-04,28,0.1,20,0.5,0.5
2025-02-05 12:56:00,short,23717.55,2025-02-05 12:56:00,23676.016666666666,STOP,41.03333333333285,23807.3,23750.0,23592.95,23675.516666666666,24.562321428571394,1.0,2025-02-05,28,0.1,20,0.5,0.5
2025-02-06 11:13:00,short,23612.7,2025-02-06 12:51:00,23589.182666666668,TARGET,23.017333333333227,23773.55,23652.15,23711.058333333327,23743.875,24.0173333333333,1.0,2025-02-06,30,0.1,20,0.5,0.5
2025-02-07 10:30:00,short,23540.45,2025-02-07 11:24:00,23665.4,STOP,-125.45000000000073,23683.9,23566.85,23635.466666666667,23664.9,24.16892857142853,1.0,2025-02-07,28,0.1,20,0.5,0.5
2025-02-10 10:17:00,short,23372.95,2025-02-10 12:01:00,23344.35342857143,TARGET,28.096571428570314,23568.6,23419.85,23568.34999999999,23568.85,29.096571428571384,1.0,2025-02-10,28,0.12,20,0.5,0.5
2025-02-11 12:02:00,short,23254.45,2025-02-11 12:49:00,23216.171866666667,TARGET,37.778133333333244,23390.05,23295.75,23405.283333333333,23442.449999999997,38.778133333333265,1.0,2025-02-11,30,0.16,20,0.5,0.5
2025-02-12 09:53:00,short,22864.5,2025-02-12 10:00:00,22825.293866666667,TARGET,38.70613333333313,23097.95,22935.2,23111.949999999997,23188.35,39.70613333333326,1.0,2025-02-12,30,0.16,20,0.5,0.5
2025-02-13 10:01:00,long,23171.35,2025-02-13 11:43:00,23211.016666666666,TARGET,39.16666666666788,23115.05,22992.2,22971.525,23030.908333333326,40.166666666666615,1.0,2025-02-13,30,0.16,20,0.5,0.5
2025-02-14 10:44:00,short,22923.5,2025-02-14 11:04:00,22885.06986666667,TARGET,37.93013333333147,23133.7,23009.65,23055.216666666674,23113.85,38.930133333333266,1.0,2025-02-14,30,0.16,20,0.5,0.5
2025-02-17 15:04:00,long,22951.2,2025-02-17 15:25:00,22966.1,EOD,14.399999999997817,22874.75,22725.45,22937.02500000001,22954.275,39.668266666666604,1.0,2025-02-17,30,0.16,20,0.5,0.5
2025-02-19 09:56:00,long,22988.5,2025-02-19 10:15:00,23026.29173333333,TARGET,37.29173333333165,22892.45,22814.85,22897.0,22921.6,38.29173333333326,1.0,2025-02-19,30,0.16,20,0.5,0.5
2025-02-21 10:19:00,short,22765.8,2025-02-21 13:40:00,22722.372,TARGET,42.927999999999884,22921.0,22849.65,22868.3,22901.133333333328,43.92799999999992,1.0,2025-02-21,18,0.18,20,0.5,0.5
2025-02-24 10:06:00,short,22567.1,2025-02-24 13:38:00,22539.27914285714,TARGET,27.320857142858586,22668.05,22611.5,22800.85,22820.65,28.320857142857097,1.0,2025-02-24,28,0.12,20,0.5,0.5
2025-02-28 11:55:00,short,22232.8,2025-02-28 12:38:00,22193.025999999998,TARGET,39.27400000000125,22450.35,22276.8,22543.541666666664,22564.725,40.27399999999991,1.0,2025-02-28,18,0.18,20,0.5,0.5
2025-03-03 09:55:00,short,22059.8,2025-03-03 10:08:00,22018.166999999998,TARGET,41.13300000000163,22261.55,22152.5,22171.733333333337,22277.6,42.13299999999992,1.0,2025-03-03,18,0.18,20,0.5,0.5
2025-03-04 14:59:00,long,22099.05,2025-03-04 14:59:00,22127.475,STOP,27.924999999999272,22049.65,21964.6,22127.975,22133.125,41.305499999999924,1.0,2025-03-04,18,0.18,20,0.5,0.5
2025-03-05 10:44:00,long,22283.2,2025-03-05 11:36:00,22324.1415,TARGET,40.441500000000815,22221.4,22071.65,22034.824999999997,22058.408333333333,41.44149999999994,1.0,2025-03-05,18,0.18,20,0.5,0.5
2025-03-06 14:49:00,long,22535.85,2025-03-06 15:25:00,22537.95,EOD,1.6000000000021828,22491.3,22299.85,22233.275,22303.091666666667,42.50099999999995,1.0,2025-03-06,18,0.18,20,0.5,0.5
2025-03-07 11:24:00,long,22620.25,2025-03-07 15:25:00,22536.75,EOD,-84.0,22572.85,22464.75,22401.15,22492.683333333334,43.09399999999997,1.0,2025-03-07,18,0.18,20,0.5,0.5
2025-03-10 10:01:00,long,22651.3,2025-03-10 13:48:00,22540.75833333333,STOP,-111.04166666666788,22603.25,22498.65,22541.25833333333,22549.275,42.26149999999998,1.0,2025-03-10,18,0.18,20,0.5,0.5
2025-03-11 10:18:00,long,22412.15,2025-03-11 10:18:00,22485.36666666666,STOP,72.71666666665988,22387.6,22314.7,22485.86666666666,22552.9,21.754999999999995,1.0,2025-03-11,16,0.1,20,0.5,0.5
2025-03-12 10:55:00,short,22403.8,2025-03-12 11:27:00,22383.5296875,TARGET,19.770312500000728,22577.4,22452.3,22415.35,22473.916666666664,20.770312499999978,1.0,2025-03-12,16,0.1,20,0.5,0.5
2025-03-13 11:47:00,short,22416.55,2025-03-13 12:46:00,22454.658333333333,STOP,-38.608333333333576,22556.0,22460.4,22453.475,22454.158333333333,20.7796875,1.0,2025-03-13,16,0.1,20,0.5,0.5
2025-03-18 10:37:00,long,22760.5,2025-03-18 14:57:00,22809.083,TARGET,48.08299999999872,22688.65,22599.2,22480.575,22504.258333333335,49.082999999999956,1.0,2025-03-18,16,0.24,20,0.5,0.5
2025-03-19 12:53:00,long,22923.75,2025-03-19 15:25:00,22902.2,EOD,-22.049999999999272,22888.3,22807.95,22728.325,22809.274999999998,21.370937499999993,1.0,2025-03-19,16,0.1,20,0.5,0.5
2025-03-20 13:18:00,long,23143.4,2025-03-20 13:59:00,23193.171000000002,TARGET,49.27100000000064,23070.25,22994.4,22874.325,22893.241666666672,50.270999999999965,1.0,2025-03-20,16,0.24,20,0.5,0.5
2025-03-21 10:35:00,long,23295.25,2025-03-21 10:52:00,23346.44975,TARGET,50.69974999999977,23225.9,23132.8,23095.325,23156.141666666666,51.699749999999966,1.0,2025-03-21,16,0.24,20,0.5,0.5
2025-03-24 10:54:00,long,23595.25,2025-03-24 12:30:00,23649.165714285715,TARGET,53.415714285714785,23519.7,23451.75,23267.75,23328.75,54.415714285714344,1.0,2025-03-24,14,0.24,20,0.5,0.5
2025-03-25 09:58:00,long,23866.15,2025-03-25 10:57:00,23664.4,STOP,-202.25,23766.2,23664.9,23571.125,23637.975,54.73114285714295,1.0,2025-03-25,14,0.24,20,0.5,0.5
2025-03-26 11:53:00,short,23626.95,2025-03-26 11:58:00,23604.3778125,TARGET,22.072187500001746,23736.5,23663.4,23679.624999999993,23748.574999999997,23.07218750000002,1.0,2025-03-26,16,0.1,20,0.5,0.5
2025-03-27 10:12:00,long,23610.45,2025-03-27 15:25:00,23589.4,EOD,-21.549999999999272,23562.1,23412.2,23515.533333333333,23594.1,23.246875000000024,1.0,2025-03-27,16,0.1,20,0.5,0.5
2025-03-28 12:39:00,short,23508.0,2025-03-28 13:04:00,23484.79,TARGET,22.709999999999127,23629.7,23544.35,23519.475,23566.425000000003,23.710000000000015,1.0,2025-03-28,16,0.1,20,0.5,0.5
2025-04-01 10:37:00,short,23297.45,2025-04-01 10:56:00,23275.0234375,TARGET,21.926562500000728,23518.45,23339.1,23510.35,23550.25,22.926562500000024,1.0,2025-04-01,16,0.1,20,0.5,0.5
2025-04-02 15:05:00,long,23342.1,2025-04-02 15:25:00,23336.1,EOD,-6.5,23283.25,23158.45,23226.02500000001,23350.775,23.66500000000001,1.0,2025-04-02,16,0.1,20,0.5,0.5
2025-04-04 10:02:00,short,22977.35,2025-04-04 10:12:00,22954.588125,TARGET,22.261875000000146,23214.7,23029.4,23226.15,23245.216666666667,23.26187500000001,1.0,2025-04-04,16,0.1,20,0.5,0.5
2025-04-08 10:03:00,short,22405.4,2025-04-08 10:03:00,22154.908333333336,STOP,249.99166666666497,22577.55,22471.55,21998.825,22154.408333333336,25.87718749999999,1.0,2025-04-08,16,0.1,20,0.5,0.5
