Date,n,P,score_window
2021-12-16,14,0.28,647.806399999994
2021-12-17,18,0.28,635.4897333333356
2021-12-20,18,0.28,604.0761333333321
2021-12-21,18,0.28,615.4039999999986
2021-12-22,18,0.28,386.40400000000227
2021-12-23,18,0.28,363.354000000003
2021-12-24,18,0.28,338.0540000000037
2021-12-27,16,0.1,240.2609166666698
2021-12-28,18,0.28,256.8657333333358
2021-12-29,26,0.12,287.83957435898265
2021-12-30,26,0.12,287.83957435898265
2021-12-31,26,0.12,192.89338974359998
2022-01-03,18,0.12,178.61746666667386
2022-01-04,18,0.12,170.5150666666741
2022-01-05,18,0.12,161.55026666667254
2022-01-06,26,0.12,153.787189743598
2022-01-07,26,0.12,153.787189743598
2022-01-10,26,0.12,129.10385641026733
2022-01-11,18,0.12,78.35746666667183
2022-01-12,18,0.12,78.35746666667183
2022-01-13,18,0.12,176.65746666666746
2022-01-14,18,0.12,139.11066666666738
2022-01-17,18,0.12,97.53206666666665
2022-01-18,18,0.12,62.675666666666075
2022-01-19,12,0.2,138.23066666667
2022-01-20,12,0.2,179.13366666666843
2022-01-21,12,0.2,217.99366666666901
2022-01-24,24,0.24,342.72639999999956
2022-01-25,22,0.18,336.1353696969709
2022-01-27,22,0.18,400.1603696969687
2022-01-28,26,0.16,402.9856564102629
2022-01-31,26,0.1,310.6837179487229
2022-02-01,22,0.18,255.56870303030155
2022-02-02,12,0.22,200.18820000000414
2022-02-03,22,0.26,158.67767878788072
2022-02-04,14,0.28,223.60433333333276
2022-02-07,14,0.28,223.60433333333276
2022-02-08,14,0.28,314.9863333333342
2022-02-09,26,0.1,220.75428205128264
2022-02-10,26,0.1,236.6042820512812
2022-02-11,26,0.1,274.590820512818
2022-02-14,26,0.1,244.04082051281875
2022-02-15,26,0.1,281.0484358974318
2022-02-16,26,0.1,308.37351282050804
2022-02-17,26,0.1,290.2088461538442
2022-02-18,26,0.1,157.82123076922653
2022-02-21,24,0.16,101.41706666667233
2022-02-22,30,0.18,30.842039999992267
2022-02-23,30,0.18,163.64575999999215
2022-02-24,26,0.1,128.95725641025638
2022-02-25,30,0.18,330.98674666666557
2022-02-28,30,0.18,320.4787333333297
2022-03-02,18,0.16,416.1570666666594
2022-03-03,30,0.18,517.8787333333275
2022-03-04,30,0.18,571.9711333333289
2022-03-08,28,0.1,341.46866666666756
2022-03-09,30,0.18,593.0328799999952
2022-03-10,30,0.18,609.254479999996
2022-03-11,18,0.28,823.5557999999946
2022-03-14,18,0.28,823.5557999999946
2022-03-15,12,0.26,924.6276666666654
2022-03-16,12,0.26,1024.0383666666658
2022-03-17,14,0.28,1012.9264666666659
2022-03-21,12,0.26,909.1848666666647
2022-03-22,12,0.26,944.0848666666661
2022-03-23,12,0.26,1031.3795666666647
2022-03-24,12,0.26,1014.6878999999954
2022-03-25,12,0.26,1053.2212333333282
2022-03-28,14,0.28,926.2947333333304
2022-03-29,14,0.28,925.1530666666604
2022-03-30,14,0.28,841.3922666666604
2022-03-31,14,0.28,940.0922666666611
2022-04-01,30,0.3,960.6118666666625
2022-04-04,30,0.3,1056.9912666666642
2022-04-05,30,0.3,918.0872666666655
2022-04-06,30,0.3,918.0872666666655
2022-04-07,30,0.3,608.9705999999987
2022-04-08,30,0.3,504.8085999999985
2022-04-11,20,0.26,281.06717333333654
2022-04-12,20,0.26,281.06717333333654
2022-04-13,18,0.3,205.03733333333366
2022-04-18,20,0.26,97.36243333334278
2022-04-19,16,0.1,111.06687500000044
2022-04-20,20,0.26,112.60465333334287
2022-04-21,16,0.1,83.62775000000329
2022-04-22,12,0.1,118.49650000000838
2022-04-25,12,0.1,99.78816666667626
2022-04-26,12,0.1,80.45483333334414
2022-04-27,22,0.16,104.74634545454319
2022-04-28,28,0.12,231.21213333334163
2022-04-29,28,0.12,258.9558190476273
2022-05-02,24,0.12,316.73423333333994
2022-05-04,24,0.12,401.7175666666699
2022-05-05,24,0.12,392.0305666666718
2022-05-06,24,0.12,210.7963666666692
2022-05-09,24,0.12,252.8713666666663
2022-05-10,20,0.1,344.3630666666686
2022-05-11,30,0.1,359.88146666666944
2022-05-12,30,0.1,354.4118666666691
2022-05-13,20,0.12,379.92898666666406
2022-05-16,18,0.26,421.68146666667235
2022-05-17,30,0.28,429.5675199999987
2022-05-18,18,0.26,606.8704666666672
2022-05-19,18,0.26,546.4818666666688
2022-05-20,18,0.26,544.9318666666659
2022-05-23,18,0.26,539.6694666666644
2022-05-24,18,0.26,539.6694666666644
2022-05-25,18,0.26,539.6694666666644
2022-05-26,18,0.26,585.4194666666644
2022-05-27,14,0.18,495.3838952380938
2022-05-30,14,0.18,455.4071523809507
2022-05-31,14,0.18,423.58215238095
2022-06-01,14,0.18,316.94048571428357
2022-06-02,14,0.18,324.3924857142847
2022-06-03,14,0.18,519.6937714285705
2022-06-06,14,0.18,626.852104761907
2022-06-07,14,0.18,560.7021047619073
2022-06-08,14,0.18,506.65210476190805
2022-06-09,14,0.18,365.48127619047955
2022-06-10,14,0.18,308.52012380953056
2022-06-13,14,0.18,282.6997809523891
2022-06-14,30,0.1,213.05220000000736
2022-06-15,30,0.1,213.5084000000079
2022-06-16,30,0.1,199.85840000000826
2022-06-17,30,0.1,216.2600000000093
2022-06-20,30,0.1,189.41640000000916
2022-06-21,14,0.1,112.08371428572354
2022-06-22,14,0.1,159.87814285715285
2022-06-23,14,0.1,155.89414285715247
2022-06-24,14,0.1,152.36914285715284
2022-06-27,14,0.1,160.11914285715284
2022-06-28,14,0.1,263.8430952381059
2022-06-29,18,0.14,278.5560666666697
2022-06-30,14,0.1,250.90023809524428
2022-07-01,14,0.1,280.6919047619085
2022-07-04,14,0.1,185.13414285714316
2022-07-05,14,0.1,176.5841428571439
2022-07-06,18,0.14,202.6891999999989
2022-07-07,14,0.12,353.78991428571317
2022-07-08,14,0.12,351.48158095237704
2022-07-11,14,0.12,323.29226666666364
2022-07-12,18,0.14,383.06739999999627
2022-07-13,12,0.14,362.97066666666615
2022-07-14,12,0.14,334.8206666666665
2022-07-15,12,0.14,349.85206666666636
2022-07-18,12,0.14,331.0770666666649
2022-07-19,30,0.12,371.4574266666623
2022-07-20,30,0.12,365.9700666666631
2022-07-21,12,0.14,341.5219666666653
2022-07-22,30,0.1,319.6008666666585
2022-07-25,30,0.1,343.18419999998696
2022-07-26,30,0.1,231.36553333331904
2022-07-27,30,0.1,233.9471333333222
2022-07-28,12,0.12,240.7955333333266
2022-07-29,12,0.12,262.2181333333283
2022-08-01,12,0.12,362.4057333333276
2022-08-02,12,0.12,395.58113333332767
2022-08-03,12,0.12,390.43313333332844
2022-08-04,12,0.12,385.4213333333282
2022-08-05,12,0.12,436.3879999999954
2022-08-08,12,0.12,436.3879999999954
2022-08-10,12,0.12,440.7713999999942
2022-08-11,12,0.12,417.7989999999936
2022-08-12,12,0.12,561.3739999999925
2022-08-16,12,0.12,562.2217999999903
2022-08-17,12,0.12,586.1967999999924
2022-08-18,12,0.12,584.5845999999929
2022-08-19,12,0.12,506.4091999999946
2022-08-22,12,0.12,527.658999999996
2022-08-23,14,0.12,585.1102571428564
2022-08-24,14,0.12,511.3769238095265
2022-08-25,14,0.12,490.2523523809541
2022-08-26,14,0.12,493.6193809523829
2022-08-29,14,0.12,443.37986666666984
2022-08-30,14,0.12,691.8323809523827
2022-09-01,18,0.14,592.885733333329
2022-09-02,18,0.14,542.4711999999963
2022-09-05,20,0.14,453.52908666666553
2022-09-06,20,0.14,415.23720666666486
2022-09-07,20,0.14,399.1483199999966
2022-09-08,20,0.14,430.98165333333236
2022-09-09,20,0.14,403.7080933333309
2022-09-12,14,0.14,454.09913333333316
2022-09-13,18,0.18,360.01093333332756
2022-09-14,16,0.28,374.4928999999938
2022-09-15,18,0.18,434.13593333332756
2022-09-16,18,0.28,430.9306666666562
2022-09-19,18,0.28,494.59199999998964
2022-09-20,18,0.28,438.8799999999901
2022-09-21,26,0.12,392.99376410257173
2022-09-22,26,0.12,469.45668717949593
2022-09-23,26,0.12,469.45668717949593
2022-09-26,26,0.12,473.78388717949565
2022-09-27,26,0.12,532.7844564102634
2022-09-28,26,0.12,292.5232871794942
2022-09-29,26,0.12,381.48249743590713
2022-09-30,26,0.12,459.9259282051353
2022-10-03,12,0.12,576.3544666666712
2022-10-04,12,0.12,623.0284666666739
2022-10-06,12,0.12,595.8182666666726
2022-10-07,26,0.12,628.8347384615445
2022-10-10,26,0.12,628.8347384615445
2022-10-11,26,0.12,654.2847384615452
2022-10-12,22,0.12,669.2115999999987
2022-10-13,22,0.12,714.681309090909
2022-10-14,18,0.12,652.8110000000088
2022-10-17,18,0.12,853.3110000000052
2022-10-18,22,0.12,858.4757999999965
2022-10-19,22,0.12,831.2174363636332
2022-10-20,22,0.12,812.2641212121234
2022-10-21,22,0.12,817.5612303030357
2022-10-25,22,0.12,839.1528969696992
2022-10-27,22,0.12,897.0665212121239
2022-10-28,22,0.12,857.688884848485
2022-10-31,18,0.12,829.8770666666751
2022-11-01,22,0.12,742.7142424242411
2022-11-02,12,0.1,701.7523333333411
2022-11-03,12,0.1,690.3453333333382
2022-11-04,12,0.1,651.2753333333349
2022-11-07,12,0.1,623.6586666666699
2022-11-09,12,0.1,597.9753333333356
2022-11-10,12,0.1,604.3503333333356
2022-11-11,12,0.1,537.3123333333315
2022-11-14,12,0.1,512.232833333328
2022-11-15,12,0.1,484.5258333333295
2022-11-16,12,0.1,394.02583333332586
2022-11-17,12,0.1,201.57583333332877
2022-11-18,12,0.1,176.7308333333276
2022-11-21,12,0.1,191.17983333332813
2022-11-22,12,0.1,141.3381666666537
2022-11-23,12,0.1,132.74216666665234
2022-11-24,12,0.1,163.09216666665452
2022-11-25,12,0.1,85.20783333331929
2022-11-28,26,0.3,121.90571794871357
2022-11-29,30,0.22,125.40937333333204
2022-11-30,16,0.1,101.68570833332342
2022-12-01,26,0.3,125.55571794871503
2022-12-02,30,0.28,153.45825333333778
2022-12-05,12,0.12,168.2665333333316
2022-12-06,12,0.12,83.7081999999973
2022-12-07,30,0.3,68.36419999999998
2022-12-08,30,0.12,63.26614666665773
2022-12-09,30,0.2,94.75026666667327
2022-12-12,30,0.2,125.75906666667288
2022-12-13,30,0.2,168.55906666667215
2022-12-14,16,0.2,220.21516666666503
2022-12-15,16,0.2,220.21516666666503
2022-12-16,16,0.2,253.4031666666633
2022-12-19,16,0.2,223.6446666666634
2022-12-20,16,0.2,258.86816666666346
2022-12-21,22,0.3,193.430818181816
2022-12-22,22,0.3,204.03915151514957
2022-12-23,30,0.3,199.5537333333341
2022-12-26,30,0.3,254.31593333333512
2022-12-27,30,0.3,350.50613333333604
2022-12-28,30,0.3,350.50613333333604
2022-12-29,30,0.3,315.50613333333604
2022-12-30,30,0.3,375.4937333333364
2023-01-02,30,0.3,412.69373333333715
2023-01-03,30,0.3,412.69373333333715
2023-01-04,30,0.3,412.69373333333715
2023-01-05,30,0.3,486.3351333333376
2023-01-06,30,0.3,549.1925333333384
2023-01-09,30,0.3,564.9437333333371
2023-01-10,30,0.3,531.4937333333401
2023-01-11,18,0.3,581.3993333333419
2023-01-12,18,0.3,581.3993333333419
2023-01-13,30,0.3,587.8045333333394
2023-01-16,30,0.3,610.5545333333394
2023-01-17,30,0.3,520.8890666666703
2023-01-18,16,0.2,599.6860833333449
2023-01-19,16,0.2,610.2777500000084
2023-01-20,16,0.2,571.5232500000093
2023-01-23,16,0.2,530.0400000000081
2023-01-24,16,0.2,487.8835000000072
2023-01-25,16,0.2,479.55850000000646
2023-01-27,16,0.2,520.8142500000067
2023-01-30,16,0.2,518.6070000000036
2023-01-31,16,0.2,523.5570000000043
2023-02-01,16,0.2,523.5070000000014
2023-02-02,16,0.12,341.4333833333294
2023-02-03,16,0.12,314.62788333333083
2023-02-06,16,0.2,282.99550000000454
2023-02-07,18,0.12,255.2365333333364
2023-02-08,18,0.12,257.2949333333345
2023-02-09,18,0.12,220.84333333333416
2023-02-10,26,0.1,227.99148717948992
2023-02-13,26,0.1,205.55133333333652
2023-02-14,26,0.1,206.84987179487507
2023-02-15,26,0.1,224.35138461538736
2023-02-16,26,0.1,224.530461538463
2023-02-17,26,0.1,230.28964102564714
2023-02-20,26,0.1,176.1396410256457
2023-02-21,26,0.1,175.1835641025682
2023-02-22,30,0.1,175.1685333333371
2023-02-23,30,0.1,180.45413333333636
2023-02-24,30,0.1,158.74473333333663
2023-02-27,30,0.1,158.36733333333905
2023-02-28,16,0.1,149.69420833333425
2023-03-01,16,0.1,167.1475833333352
2023-03-02,22,0.2,314.7269090909067
2023-03-03,22,0.2,318.2269090909067
2023-03-06,22,0.2,309.82309090908893
2023-03-08,22,0.2,309.82309090908893
2023-03-09,26,0.22,277.57113846153516
2023-03-10,26,0.22,343.4315692307682
2023-03-13,26,0.22,343.4315692307682
2023-03-14,28,0.22,389.6451714285686
2023-03-15,28,0.22,453.0073142857109
2023-03-16,18,0.26,402.18219999999565
2023-03-17,18,0.26,339.57406666666066
2023-03-20,18,0.26,365.42406666665556
2023-03-21,30,0.22,375.2211333333289
2023-03-22,30,0.22,362.92113333332964
2023-03-23,30,0.22,362.92113333332964
2023-03-24,30,0.22,301.16781333333347
2023-03-27,30,0.22,299.16781333333347
2023-03-28,18,0.14,194.6347999999998
2023-03-29,18,0.14,322.1640666666681
2023-03-31,18,0.14,326.45600000000195
2023-04-03,28,0.14,341.79833333333227
2023-04-05,28,0.14,331.748333333333
2023-04-06,18,0.14,332.194200000009
2023-04-10,18,0.14,362.9340666666758
2023-04-11,28,0.14,279.254133333332
2023-04-12,18,0.14,252.3282000000072
2023-04-13,22,0.14,264.7760424242406
2023-04-17,18,0.14,171.9916666666686
2023-04-18,22,0.18,59.190945454549365
2023-04-19,22,0.14,45.094254545449076
2023-04-20,16,0.2,73.1075833333307
2023-04-21,22,0.14,25.585921212117682
2023-04-24,22,0.14,18.876230303027114
2023-04-25,22,0.14,43.37623030303075
2023-04-26,22,0.14,1.4262303030300245
2023-04-27,16,0.2,14.54633333332822
2023-04-28,16,0.2,50.54858333332959
2023-05-02,16,0.2,208.92416666666395
2023-05-03,16,0.2,218.47416666666322
2023-05-04,16,0.2,196.0241666666625
2023-05-05,16,0.2,177.70316666666258
2023-05-08,14,0.24,155.47872380952322
2023-05-09,14,0.24,153.74580952381075
2023-05-10,14,0.24,104.94649523809494
2023-05-11,18,0.3,89.81966666666267
2023-05-12,18,0.3,89.81966666666267
2023-05-15,18,0.3,73.93633333332764
2023-05-16,22,0.22,75.12453333332815
2023-05-17,30,0.1,134.94186666666792
2023-05-18,18,0.3,183.32166666665944
2023-05-19,22,0.22,184.89406666666036
2023-05-22,30,0.1,191.69926666666652
2023-05-23,28,0.28,226.25666666666075
2023-05-24,28,0.28,226.25666666666075
2023-05-25,28,0.28,201.28166666665857
2023-05-26,28,0.28,201.28166666665857
2023-05-29,28,0.28,207.08626666665805
2023-05-30,28,0.28,186.4862666666595
2023-05-31,28,0.28,186.4862666666595
2023-06-01,28,0.28,134.68626666666023
2023-06-02,28,0.28,90.46246666666048
2023-06-05,30,0.1,57.2142666666623
2023-06-06,30,0.1,41.690666666661855
2023-06-07,30,0.1,124.34886666666353
2023-06-08,22,0.12,188.05423030303427
2023-06-09,22,0.12,135.10423030303718
2023-06-12,22,0.12,136.93410909091472
2023-06-13,22,0.12,119.38429090909631
2023-06-14,22,0.12,106.32785454545956
2023-06-15,24,0.12,88.04500000000917
2023-06-16,24,0.12,95.43330000000788
2023-06-19,24,0.12,93.00450000001001
2023-06-20,26,0.12,89.98896923077336
2023-06-21,26,0.12,107.0105692307734
2023-06-22,26,0.12,87.85416923077355
2023-06-23,16,0.16,156.73046666667142
2023-06-26,18,0.16,129.74066666666477
2023-06-27,18,0.16,129.74066666666477
2023-06-28,18,0.16,150.03186666666443
2023-06-30,16,0.16,144.63986666667188
2023-07-03,16,0.16,174.91986666667435
2023-07-04,16,0.16,208.94486666667217
2023-07-05,30,0.14,195.7399466666684
2023-07-06,30,0.14,174.46846666666897
2023-07-07,22,0.3,193.85884848485512
2023-07-10,12,0.3,242.1856666666681
2023-07-11,12,0.3,208.83566666666593
2023-07-12,30,0.14,216.33192000000054
2023-07-13,12,0.3,210.4356666666681
2023-07-14,30,0.14,180.71047999999792
2023-07-17,24,0.16,198.39880000000267
2023-07-18,20,0.16,199.92632000000594
2023-07-19,20,0.16,201.96309333333556
2023-07-20,20,0.16,183.9348933333349
2023-07-21,20,0.16,208.21313333333455
2023-07-24,20,0.16,213.23729333333176
2023-07-25,20,0.16,207.4372933333325
2023-07-26,20,0.16,163.0872933333303
2023-07-27,20,0.16,169.55769333332864
2023-07-28,20,0.16,162.10579999999027
2023-07-31,30,0.1,75.19393333333937
2023-08-01,20,0.16,100.03187999999136
2023-08-02,20,0.16,93.331879999987
2023-08-03,20,0.16,120.80835999998817
2023-08-04,20,0.16,127.88163999998869
2023-08-07,30,0.1,188.73273333333418
2023-08-08,30,0.1,277.5767999999953
2023-08-09,30,0.1,281.267399999997
2023-08-10,30,0.1,284.86699999999837
2023-08-11,30,0.1,226.97159999999712
2023-08-14,30,0.1,230.27339999999822
2023-08-16,30,0.1,248.2573333333312
2023-08-17,30,0.1,236.93639999999868
2023-08-18,30,0.1,249.6993999999977
2023-08-21,30,0.1,237.90426666666463
2023-08-22,30,0.1,240.34566666666433
2023-08-23,30,0.1,225.2114666666639
2023-08-24,30,0.1,210.08426666666492
2023-08-25,30,0.1,123.8170666666665
2023-08-28,30,0.1,106.15040000000226
2023-08-29,14,0.22,77.60847619048582
2023-08-30,14,0.28,58.52253333334011
2023-08-31,14,0.22,77.12018095239546
2023-09-01,30,0.1,77.46533333334082
2023-09-04,30,0.1,77.77333333334172
2023-09-05,14,0.22,110.70572380954036
2023-09-06,14,0.22,110.70572380954036
2023-09-07,14,0.22,94.01405714287102
2023-09-08,14,0.1,147.73061904763017
2023-09-11,28,0.16,207.57086666667965
2023-09-12,28,0.16,228.98349523810975
2023-09-13,26,0.16,235.85994871795629
2023-09-14,26,0.16,232.60850256410777
2023-09-15,20,0.16,233.2745333333478
2023-09-18,14,0.1,215.99133333334612
2023-09-20,16,0.22,191.90715833334616
2023-09-21,16,0.22,225.34348333334492
2023-09-22,16,0.22,259.6815333333434
2023-09-25,12,0.24,200.86893333334592
2023-09-26,14,0.1,202.08204761905654
2023-09-27,12,0.24,200.86893333334592
2023-09-28,12,0.24,229.26893333334738
2023-09-29,12,0.24,254.25160000001415
2023-10-03,12,0.24,258.6964000000153
2023-10-04,12,0.24,223.403600000016
2023-10-05,12,0.24,176.82860000001529
2023-10-06,12,0.24,176.82860000001529
2023-10-09,12,0.24,232.94526666668025
2023-10-10,12,0.24,198.70006666667905
2023-10-11,12,0.24,200.13526666667894
2023-10-12,12,0.24,162.10406666667768
2023-10-13,26,0.3,215.08823076923
2023-10-16,26,0.3,224.34656410256503
2023-10-17,26,0.3,219.6465641025643
2023-10-18,26,0.3,219.6465641025643
2023-10-19,26,0.3,265.561487179486
2023-10-20,26,0.3,293.77815384615315
2023-10-23,20,0.3,248.2466999999997
2023-10-25,20,0.3,307.3142000000007
2023-10-26,20,0.3,355.5730000000003
2023-10-27,20,0.3,382.8729999999996
2023-10-30,28,0.26,365.2459428571419
2023-10-31,28,0.26,342.7933142857146
2023-11-01,28,0.26,301.3707857142872
2023-11-02,20,0.24,293.734680000005
2023-11-03,14,0.12,303.1139428571514
2023-11-06,14,0.12,324.26394285715287
2023-11-07,12,0.12,330.3104000000094
2023-11-08,20,0.24,312.2846800000043
2023-11-09,20,0.24,273.69332000000577
2023-11-10,20,0.24,273.69332000000577
2023-11-13,22,0.24,271.8052606060555
2023-11-15,16,0.28,264.8367666666745
2023-11-16,14,0.12,288.19842857143885
2023-11-17,16,0.28,311.41856666667445
2023-11-20,16,0.28,270.1655166666751
2023-11-21,16,0.28,224.39885000000868
2023-11-22,16,0.28,224.39885000000868
2023-11-23,22,0.3,168.71172727273006
2023-11-24,22,0.3,120.35000000000218
2023-11-28,22,0.3,93.05000000000291
2023-11-29,20,0.3,107.77810000000318
2023-11-30,20,0.3,136.91320000000633
2023-12-01,20,0.3,99.32153333333918
2023-12-04,20,0.3,95.27153333333627
2023-12-05,20,0.3,133.1587333333373
2023-12-06,20,0.3,134.35873333333802
2023-12-07,20,0.3,129.35873333333802
2023-12-08,20,0.3,129.35873333333802
2023-12-11,20,0.3,96.8337333333402
2023-12-12,20,0.3,96.8337333333402
2023-12-13,20,0.3,106.26743333333798
2023-12-14,20,0.3,149.99203333333935
2023-12-15,20,0.3,155.6420333333408
2023-12-18,20,0.3,152.7593333333425
2023-12-19,20,0.3,152.7593333333425
2023-12-20,22,0.2,174.84709090909746
2023-12-21,22,0.2,193.8804242424303
2023-12-22,14,0.2,321.96814285714936
2023-12-26,20,0.2,356.34999999999854
2023-12-27,22,0.2,417.7988181818255
2023-12-28,20,0.2,429.9866000000002
2023-12-29,20,0.2,403.66319999999905
2024-01-01,18,0.18,381.4350000000013
2024-01-02,20,0.2,418.2241999999969
2024-01-03,20,0.2,433.5829999999951
2024-01-04,20,0.2,427.7829999999958
2024-01-05,20,0.2,430.8329999999987
2024-01-08,22,0.2,423.3506060606087
2024-01-09,28,0.2,469.1710476190492
2024-01-10,30,0.2,388.8415333333396
2024-01-11,30,0.22,352.5073733333338
2024-01-12,30,0.1,374.488933333334
2024-01-15,30,0.1,380.4987333333338
2024-01-16,30,0.1,484.2464666666601
2024-01-17,30,0.1,407.8714666666601
2024-01-18,30,0.1,413.7588666666634
2024-01-19,12,0.1,395.49133333332793
2024-01-20,12,0.1,329.07466666666005
2024-01-23,12,0.1,262.66316666666535
2024-01-24,12,0.1,244.46916666666584
2024-01-25,12,0.1,235.8776666666672
2024-01-29,12,0.1,239.801166666668
2024-01-30,12,0.1,266.59066666666695
2024-01-31,12,0.1,272.559166666666
2024-02-01,12,0.1,280.52866666666523
2024-02-02,12,0.1,257.8876666666656
2024-02-05,22,0.24,309.5139393939353
2024-02-06,18,0.24,323.2303333333293
2024-02-07,12,0.1,360.8721666666679
2024-02-08,12,0.1,353.69783333333544
2024-02-09,12,0.1,310.3228333333391
2024-02-12,30,0.24,306.3092266666645
2024-02-13,22,0.26,322.2705939393927
2024-02-14,22,0.26,305.72059393939344
2024-02-15,12,0.1,277.12016666667114
2024-02-16,22,0.26,280.0455939393905
2024-02-19,22,0.26,445.5455939393905
2024-02-20,22,0.26,392.695593939392
2024-02-21,22,0.26,432.195593939392
2024-02-22,18,0.24,440.3952666666628
2024-02-23,22,0.26,482.0308848484856
2024-02-26,20,0.28,456.84818666666615
2024-02-27,20,0.28,388.7640666666666
2024-02-28,20,0.28,332.0140666666666
2024-02-29,26,0.3,329.8115897435928
2024-03-01,26,0.3,329.8115897435928
2024-03-04,26,0.3,337.28089743590317
2024-03-05,26,0.3,337.28089743590317
2024-03-06,30,0.3,309.4134666666687
2024-03-07,24,0.28,377.93180000000575
2024-03-11,24,0.28,301.0330000000067
2024-03-12,24,0.28,354.3830000000089
2024-03-13,14,0.28,304.7342000000026
2024-03-14,14,0.28,371.19340000000375
2024-03-15,14,0.28,413.36840000000666
2024-03-18,14,0.28,349.8184000000074
2024-03-19,14,0.28,349.8184000000074
2024-03-20,14,0.28,436.36840000000666
2024-03-21,14,0.28,292.318400000011
2024-03-22,14,0.28,219.54600000000937
2024-03-26,28,0.22,316.33468571428966
2024-03-27,28,0.22,316.33468571428966
2024-03-28,28,0.22,297.7346857142875
2024-04-01,28,0.22,352.78017142857425
2024-04-02,28,0.22,291.1070428571438
2024-04-03,28,0.22,291.1070428571438
2024-04-04,28,0.22,282.3559142857157
2024-04-05,28,0.22,184.08924761904927
2024-04-08,28,0.22,184.08924761904927
2024-04-09,12,0.1,173.01883333333535
2024-04-10,28,0.1,195.86376190476585
2024-04-12,12,0.1,149.21683333333567
2024-04-15,12,0.12,222.5249333333304
2024-04-16,12,0.12,319.8897333333298
2024-04-18,12,0.12,289.54813333333004
2024-04-19,12,0.12,273.7019999999975
2024-04-22,14,0.2,461.1420952380977
2024-04-23,14,0.2,407.8292380952407
2024-04-24,14,0.2,353.6146666666682
2024-04-25,14,0.2,451.9146666666675
2024-04-26,14,0.2,353.0561428571382
2024-04-29,14,0.2,349.92280952381043
2024-04-30,14,0.2,413.7253809523827
2024-05-02,12,0.12,339.6982666666736
2024-05-03,18,0.14,326.733133333335
2024-05-06,18,0.14,364.98313333333135
2024-05-07,18,0.14,409.6465999999964
2024-05-08,18,0.14,465.9989999999925
2024-05-09,18,0.14,464.9823333333188
2024-05-10,18,0.14,465.11159999998563
2024-05-13,22,0.16,386.29107878786454
2024-05-14,12,0.28,291.5607999999811
2024-05-15,14,0.14,196.24953333331723
2024-05-16,12,0.28,152.44746666665378
2024-05-17,28,0.28,196.81066666665356
2024-05-21,18,0.26,237.75033333332613
2024-05-22,28,0.28,40.32733333332362
2024-05-23,28,0.28,40.32733333332362
2024-05-24,24,0.28,114.60243333332255
2024-05-27,26,0.14,116.73647692305894
2024-05-28,18,0.26,159.13853333333464
2024-05-29,18,0.26,98.16933333333145
2024-05-30,22,0.26,54.01350909090252
2024-05-31,24,0.28,233.78129999999146
2024-06-03,24,0.28,233.78129999999146
2024-06-04,24,0.28,189.93129999999655
2024-06-05,24,0.28,288.522399999998
2024-06-06,24,0.28,319.3818999999967
2024-06-07,12,0.3,327.2466666666696
2024-06-10,12,0.3,400.3566666666702
2024-06-11,12,0.3,400.3566666666702
