Date,n,P,score_window
2024-10-25,16,0.3,255.70000000001164
2024-10-28,16,0.3,290.40000000000873
2024-10-29,16,0.28,327.50000000000364
2024-10-30,16,0.12,260.64999999999054
2024-10-31,16,0.12,313.44999999999345
2024-11-04,16,0.12,281.04999999999563
2024-11-05,16,0.12,340.99999999999636
2024-11-06,16,0.28,216.49999999999636
2024-11-07,24,0.14,229.95000000000073
2024-11-08,16,0.28,380.59999999999854
2024-11-11,16,0.28,380.59999999999854
2024-11-12,16,0.28,471.3999999999978
2024-11-13,16,0.28,565.2000000000007
2024-11-14,16,0.28,670.5500000000029
2024-11-18,16,0.28,670.5500000000029
2024-11-19,16,0.28,603.8500000000022
2024-11-21,18,0.3,479.9000000000051
2024-11-22,18,0.3,604.5000000000036
2024-11-25,18,0.3,615.4000000000051
2024-11-26,18,0.3,615.4000000000051
2024-11-27,18,0.3,567.1000000000058
2024-11-28,18,0.3,486.30000000000655
2024-11-29,18,0.3,669.5000000000073
2024-12-02,18,0.3,651.8000000000102
2024-12-03,18,0.3,660.200000000008
2024-12-04,18,0.3,660.200000000008
2024-12-05,18,0.3,574.0000000000073
2024-12-06,24,0.16,418.94999999999345
2024-12-09,26,0.12,374.6999999999971
2024-12-10,26,0.16,346.24999999999636
2024-12-11,12,0.12,344.44999999999345
2024-12-12,12,0.12,268.69999999999345
2024-12-13,12,0.12,252.64999999999054
2024-12-16,12,0.12,264.9999999999927
2024-12-17,16,0.1,317.45000000000437
2024-12-18,12,0.12,441.99999999999636
2024-12-19,12,0.12,434.299999999992
2024-12-20,12,0.12,434.299999999992
2024-12-23,14,0.1,356.3500000000022
2024-12-24,14,0.1,243.10000000000218
2024-12-26,14,0.1,241.10000000000582
2024-12-27,18,0.1,230.5
2024-12-30,18,0.1,113.54999999999927
2024-12-31,18,0.1,109.40000000000146
2025-01-01,22,0.3,50.25000000000364
2025-01-02,20,0.28,53.35000000000218
2025-01-03,20,0.28,136.60000000000218
2025-01-06,16,0.3,234.40000000000146
2025-01-07,16,0.3,332.90000000000146
2025-01-08,16,0.3,332.90000000000146
2025-01-09,16,0.3,164.60000000000218
2025-01-10,16,0.3,164.60000000000218
2025-01-13,16,0.3,164.60000000000218
2025-01-14,16,0.3,70.80000000000291
2025-01-15,16,0.3,70.80000000000291
2025-01-16,16,0.3,-4.599999999998545
2025-01-17,16,0.3,38.79999999999927
2025-01-20,16,0.3,38.79999999999927
2025-01-21,16,0.3,-40.150000000001455
2025-01-22,16,0.3,34.69999999999709
2025-01-23,16,0.3,34.69999999999709
2025-01-24,14,0.28,14.0
2025-01-27,30,0.1,138.05000000000655
2025-01-28,30,0.1,136.45000000000437
2025-01-29,30,0.1,287.0000000000073
2025-01-30,30,0.1,287.5000000000073
2025-01-31,30,0.1,290.70000000000437
2025-02-03,30,0.1,282.95000000000437
2025-02-04,30,0.1,244.25000000000364
2025-02-05,30,0.1,152.95000000000437
2025-02-06,12,0.3,252.45000000000073
2025-02-07,12,0.3,198.40000000000146
2025-02-10,30,0.16,150.09999999999854
2025-02-11,30,0.16,133.0
2025-02-12,30,0.16,174.70000000000073
